student_id,semantic_fatigue_score,help_seeking_drop_pct,forum_sentiment,lms_logins,assignment_delay_days,peer_contagion_risk,final_burnout_score,risk_stage
1757,0.738,90.7,-0.22,12,0.5,7.65,59.8,Stage 2: Drifting
1758,0.46,95.5,-0.27,7,1.5,11.55,53.7,Stage 2: Drifting
1759,0.21,33.1,0.05,8,3.0,10.93,30.2,Stage 1: Stable
1760,0.608,46.3,0.56,14,1.3,11.34,41.3,Stage 2: Drifting
1761,0.132,78.0,0.42,11,0.9,10.58,32.8,Stage 1: Stable
1762,0.31,15.0,-0.43,12,2.4,11.09,35.4,Stage 2: Drifting
1763,0.311,32.0,-0.06,12,3.5,11.8,37.7,Stage 2: Drifting
1764,0.133,74.8,-0.21,7,3.2,10.43,44.6,Stage 2: Drifting
1765,0.295,10.2,-0.62,11,2.0,10.49,33.6,Stage 1: Stable
1766,0.185,92.3,0.23,9,1.9,10.62,47.8,Stage 2: Drifting
1767,0.104,60.8,0.37,11,1.3,10.96,34.8,Stage 1: Stable
1768,0.257,91.5,0.53,12,1.6,10.84,53.8,Stage 2: Drifting
1769,0.088,85.1,-0.04,13,1.0,7.9,42.7,Stage 2: Drifting
1770,0.168,14.2,-0.54,11,2.8,11.98,24.9,Stage 1: Stable
1771,0.469,12.3,0.3,10,12.2,11.82,45.5,Stage 2: Drifting
1772,0.457,96.6,0.07,13,2.6,6.17,52.0,Stage 2: Drifting
1773,0.285,46.8,-0.28,9,2.5,12.94,39.5,Stage 2: Drifting
1774,0.154,86.2,-0.6,12,3.8,13.32,59.3,Stage 2: Drifting
1775,0.154,34.3,0.03,10,2.4,15.94,37.9,Stage 2: Drifting
1776,0.338,25.1,-0.06,10,4.0,12.75,36.7,Stage 2: Drifting
1777,0.236,45.4,0.39,8,1.0,13.6,38.3,Stage 2: Drifting
1778,0.034,2.6,-0.53,13,1.6,13.43,31.0,Stage 1: Stable
1779,0.175,22.4,-0.24,8,2.2,14.44,24.2,Stage 1: Stable
1780,0.068,62.6,0.63,14,3.1,11.25,24.8,Stage 1: Stable
1781,0.272,20.7,0.34,13,0.4,7.82,25.1,Stage 1: Stable
1782,0.349,14.4,0.99,19,1.7,11.4,24.1,Stage 1: Stable
1783,0.086,42.7,0.21,9,3.4,9.0,31.6,Stage 1: Stable
1784,0.318,49.2,-0.11,6,0.2,12.26,38.1,Stage 2: Drifting
1785,0.246,67.7,-0.86,11,3.5,11.11,53.9,Stage 2: Drifting
1786,0.238,27.7,0.06,15,1.0,12.78,32.4,Stage 1: Stable
1787,0.247,77.6,0.42,3,1.2,10.09,39.8,Stage 2: Drifting
1788,0.524,31.5,-0.83,11,0.3,10.85,51.4,Stage 2: Drifting
1789,0.234,9.3,-0.34,9,0.9,9.52,21.1,Stage 1: Stable
1790,0.167,10.5,0.88,8,2.5,8.19,12.7,Stage 1: Stable
1791,0.098,30.6,0.02,10,1.6,13.11,32.7,Stage 1: Stable
1792,0.579,11.4,-1.0,10,1.2,11.44,46.4,Stage 2: Drifting
1793,0.206,46.5,0.76,11,1.4,13.63,32.3,Stage 1: Stable
1794,0.493,45.7,0.1,3,0.9,11.12,43.7,Stage 2: Drifting
1795,0.235,41.1,-0.0,15,2.5,9.94,32.2,Stage 1: Stable
1796,0.46,3.4,0.95,5,5.7,10.14,21.7,Stage 1: Stable
1797,0.146,97.1,0.82,12,4.6,10.32,41.1,Stage 2: Drifting
1798,0.493,63.7,0.19,7,0.4,6.42,33.8,Stage 1: Stable
1799,0.126,50.1,-0.73,7,2.4,10.93,32.6,Stage 1: Stable
1800,0.43,27.7,-0.07,9,2.1,12.74,44.3,Stage 2: Drifting
1801,0.302,39.0,-0.55,10,0.1,6.96,23.9,Stage 1: Stable
1802,0.222,38.7,0.06,9,2.3,19.63,51.2,Stage 2: Drifting
1803,0.204,37.8,-0.29,4,0.7,10.89,30.1,Stage 1: Stable
1804,0.14,58.5,-0.1,12,1.9,11.18,36.3,Stage 2: Drifting
1805,0.274,32.8,0.05,9,1.7,12.87,26.2,Stage 1: Stable
1806,0.08,50.5,-0.16,9,0.8,16.15,38.8,Stage 2: Drifting
1807,0.209,67.4,0.35,4,5.0,12.9,44.6,Stage 2: Drifting
1808,0.379,4.9,-0.18,5,1.2,14.33,31.7,Stage 1: Stable
1809,0.316,93.7,-0.57,5,3.8,5.94,52.9,Stage 2: Drifting
1810,0.496,92.4,-0.4,12,3.2,14.08,69.5,Stage 2: Drifting
1811,0.269,66.1,-0.72,11,2.1,8.73,43.9,Stage 2: Drifting
1812,0.039,35.4,0.01,9,1.0,7.3,21.4,Stage 1: Stable
1813,0.793,55.7,-0.14,14,0.1,11.8,56.2,Stage 2: Drifting
1814,0.218,98.3,-0.51,11,2.0,9.38,61.8,Stage 2: Drifting
1815,0.278,91.2,0.38,12,1.6,7.87,47.0,Stage 2: Drifting
1816,0.254,17.3,0.02,12,0.6,9.34,23.6,Stage 1: Stable
1817,0.499,12.9,-0.52,7,1.2,8.58,35.0,Stage 1: Stable
1818,0.117,2.2,-0.32,15,1.2,9.88,21.2,Stage 1: Stable
1819,0.207,71.5,-1.0,10,0.6,4.8,48.9,Stage 2: Drifting
1820,0.206,71.3,0.01,8,7.8,12.96,52.3,Stage 2: Drifting
1821,0.269,2.2,-0.99,8,0.1,18.81,42.1,Stage 2: Drifting
1822,0.538,42.2,0.38,7,0.3,10.37,31.3,Stage 1: Stable
1823,0.329,20.6,-0.74,18,0.4,9.97,36.5,Stage 2: Drifting
1824,0.698,56.4,-0.25,12,1.5,6.57,52.6,Stage 2: Drifting
1825,0.252,62.9,0.06,13,0.8,18.22,42.3,Stage 2: Drifting
1826,0.384,3.8,-0.48,6,1.0,4.73,16.5,Stage 1: Stable
1827,0.266,99.1,-0.53,15,0.1,8.65,50.5,Stage 2: Drifting
1828,0.024,63.6,-0.04,12,2.0,10.37,21.4,Stage 1: Stable
1829,0.376,99.7,0.25,17,1.4,10.77,51.4,Stage 2: Drifting
1830,0.249,72.1,-0.24,12,0.8,12.62,39.4,Stage 2: Drifting
1831,0.406,33.8,0.15,9,0.5,13.55,50.9,Stage 2: Drifting
1832,0.249,28.6,-0.15,10,1.7,12.53,38.8,Stage 2: Drifting
1833,0.453,78.6,0.27,7,2.3,13.45,52.9,Stage 2: Drifting
1834,0.308,73.7,-0.15,5,3.8,13.09,60.2,Stage 2: Drifting
1835,0.494,95.8,0.64,8,2.7,9.15,55.3,Stage 2: Drifting
1836,0.562,77.7,-0.83,12,0.0,7.22,49.9,Stage 2: Drifting
1837,0.261,44.5,0.07,10,1.2,11.3,31.1,Stage 1: Stable
1838,0.268,99.6,0.67,13,0.9,10.7,48.8,Stage 2: Drifting
1839,0.145,77.8,-0.0,8,0.7,10.89,35.2,Stage 2: Drifting
1840,0.029,51.0,0.29,9,4.7,11.87,36.5,Stage 2: Drifting
1841,0.022,87.6,0.11,6,1.2,11.24,42.9,Stage 2: Drifting
1842,0.278,93.8,-0.13,9,3.0,11.23,53.7,Stage 2: Drifting
1843,0.174,16.3,0.51,7,1.1,10.77,18.7,Stage 1: Stable
1844,0.207,38.4,-0.5,9,0.6,11.61,39.7,Stage 2: Drifting
1845,0.591,71.6,-0.33,11,0.7,10.08,57.9,Stage 2: Drifting
1846,0.165,9.8,-0.64,4,0.1,12.51,29.3,Stage 1: Stable
1847,0.132,64.6,0.43,6,0.5,12.79,32.7,Stage 1: Stable
1848,0.128,89.1,-0.08,11,1.1,12.54,49.0,Stage 2: Drifting
1849,0.59,80.4,-0.63,12,0.6,10.03,49.3,Stage 2: Drifting
1850,0.324,22.0,0.36,12,0.9,15.86,37.7,Stage 2: Drifting
1851,0.252,92.5,0.73,10,0.5,13.1,41.4,Stage 2: Drifting
1852,0.433,48.2,-0.42,11,0.4,15.96,44.7,Stage 2: Drifting
1853,0.484,75.5,-0.05,14,5.4,9.83,61.3,Stage 2: Drifting
1854,0.309,33.8,0.1,8,0.3,14.36,36.2,Stage 2: Drifting
1855,0.272,72.4,0.08,14,3.0,8.98,39.2,Stage 2: Drifting
1856,0.211,22.6,0.06,12,2.8,11.44,29.9,Stage 1: Stable
1857,0.141,90.4,0.77,13,0.4,14.43,39.1,Stage 2: Drifting
1858,0.361,43.1,-0.99,12,0.5,9.12,43.7,Stage 2: Drifting
1859,0.345,35.9,-0.12,12,0.1,12.96,43.6,Stage 2: Drifting
1860,0.396,17.3,-0.08,11,3.2,10.99,35.2,Stage 2: Drifting
1861,0.293,80.9,-0.29,7,2.3,10.25,50.2,Stage 2: Drifting
1862,0.203,50.8,-0.09,9,0.4,12.6,32.3,Stage 1: Stable
1863,0.326,89.3,-0.77,11,0.7,12.37,53.9,Stage 2: Drifting
1864,0.764,68.5,0.4,9,4.1,7.0,56.7,Stage 2: Drifting
1865,0.337,38.1,0.83,10,0.4,10.78,22.4,Stage 1: Stable
1866,0.417,59.8,0.41,7,2.4,7.68,37.9,Stage 2: Drifting
1867,0.206,26.1,0.35,5,1.2,14.73,28.7,Stage 1: Stable
1868,0.332,6.6,0.55,12,2.1,8.42,19.4,Stage 1: Stable
1869,0.083,46.7,0.56,9,0.2,8.77,20.7,Stage 1: Stable
1870,0.103,0.3,-0.18,9,0.0,11.17,16.8,Stage 1: Stable
1871,0.468,43.7,0.46,6,2.9,10.56,42.0,Stage 2: Drifting
1872,0.539,43.7,-0.08,9,1.5,8.41,54.6,Stage 2: Drifting
1873,0.33,37.4,-1.0,18,0.1,10.34,49.3,Stage 2: Drifting
1874,0.534,52.2,0.14,11,2.5,12.25,45.7,Stage 2: Drifting
1875,0.212,10.0,-0.33,12,1.0,12.72,33.5,Stage 1: Stable
1876,0.35,62.1,-0.75,8,1.6,8.89,43.5,Stage 2: Drifting
1877,0.029,61.1,0.01,10,1.9,11.61,31.7,Stage 1: Stable
1878,0.172,34.3,0.32,17,1.3,7.35,25.7,Stage 1: Stable
1879,0.063,1.8,-0.1,15,1.6,14.35,24.3,Stage 1: Stable
1880,0.49,39.7,-0.26,16,1.3,9.47,44.3,Stage 2: Drifting
1881,0.077,67.9,-0.27,8,1.4,13.21,38.4,Stage 2: Drifting
1882,0.379,85.9,0.09,12,0.3,14.25,48.1,Stage 2: Drifting
1883,0.277,53.0,0.43,17,2.6,10.86,36.6,Stage 2: Drifting
1884,0.128,54.6,0.45,11,2.4,9.97,29.2,Stage 1: Stable
1885,0.291,17.3,-0.18,10,5.9,11.65,43.6,Stage 2: Drifting
1886,0.182,53.0,0.27,6,2.3,11.33,33.2,Stage 1: Stable
1887,0.101,31.6,-0.14,6,0.2,13.1,25.9,Stage 1: Stable
1888,0.155,78.5,-0.51,10,2.5,10.2,40.4,Stage 2: Drifting
1889,0.18,21.8,-0.61,11,0.1,11.87,34.5,Stage 1: Stable
1890,0.062,73.8,-0.41,13,2.5,12.25,47.0,Stage 2: Drifting
1891,0.127,57.5,0.69,8,1.3,9.95,15.3,Stage 1: Stable
1892,0.015,60.6,0.02,9,1.5,11.0,34.7,Stage 1: Stable
1893,0.474,8.6,-0.45,11,0.8,8.03,28.9,Stage 1: Stable
1894,0.302,86.9,0.07,5,4.4,12.55,59.6,Stage 2: Drifting
1895,0.456,89.6,0.69,11,0.2,8.36,41.8,Stage 2: Drifting
1896,0.218,17.2,-0.1,12,0.9,13.66,24.2,Stage 1: Stable
1897,0.114,11.7,-0.49,9,0.3,10.09,31.1,Stage 1: Stable
1898,0.308,97.2,-0.14,11,0.8,9.45,58.7,Stage 2: Drifting
1899,0.186,38.5,-0.15,13,2.6,13.21,36.1,Stage 2: Drifting
1900,0.395,4.5,0.22,7,2.5,15.18,33.0,Stage 1: Stable
1901,0.23,19.6,0.44,11,2.7,12.56,24.0,Stage 1: Stable
1902,0.322,66.9,-0.2,9,2.7,10.91,39.5,Stage 2: Drifting
1903,0.077,59.5,-0.57,10,3.2,10.21,49.0,Stage 2: Drifting
1904,0.25,41.3,-0.59,12,0.6,8.47,31.5,Stage 1: Stable
1905,0.075,50.0,0.51,12,2.0,11.39,33.9,Stage 1: Stable
1906,0.236,19.3,-0.74,15,0.7,9.62,34.8,Stage 1: Stable
1907,0.581,82.9,-0.28,10,1.7,12.4,62.4,Stage 2: Drifting
1908,0.616,35.7,-1.0,18,1.9,13.06,55.9,Stage 2: Drifting
1909,0.464,66.8,-0.14,14,0.1,11.08,50.1,Stage 2: Drifting
1910,0.317,32.2,-0.28,13,1.4,12.38,32.5,Stage 1: Stable
1911,0.298,22.9,0.51,4,0.5,8.73,27.1,Stage 1: Stable
1912,0.341,61.4,-0.3,7,1.9,11.31,47.5,Stage 2: Drifting
1913,0.252,27.2,0.68,10,9.0,13.27,47.6,Stage 2: Drifting
1914,0.33,2.3,-0.15,8,5.4,11.68,34.0,Stage 1: Stable
1915,0.333,23.4,-0.29,12,0.1,6.8,27.7,Stage 1: Stable
1916,0.103,80.6,0.59,10,3.2,13.56,42.6,Stage 2: Drifting
1917,0.542,28.4,0.33,11,0.5,11.07,36.4,Stage 2: Drifting
1918,0.52,36.6,-0.61,13,3.1,11.35,59.3,Stage 2: Drifting
1919,0.23,42.4,0.13,12,3.5,13.91,37.0,Stage 2: Drifting
1920,0.316,79.3,0.42,16,1.9,12.67,44.9,Stage 2: Drifting
1921,0.488,38.7,-0.2,13,1.2,11.08,41.6,Stage 2: Drifting
1922,0.4,86.6,1.0,4,1.8,10.56,26.8,Stage 1: Stable
1923,0.433,82.3,-0.35,8,3.7,6.78,52.6,Stage 2: Drifting
1924,0.368,22.7,-0.09,15,1.1,8.85,27.4,Stage 1: Stable
1925,0.281,91.2,-0.46,12,3.9,16.85,78.2,Stage 3: High Risk
1926,0.235,4.0,0.4,11,0.9,5.77,13.1,Stage 1: Stable
1927,0.473,25.2,0.35,11,1.0,9.61,32.3,Stage 1: Stable
1928,0.515,75.9,-0.49,11,0.5,12.02,48.8,Stage 2: Drifting
1929,0.374,34.9,0.24,9,4.1,9.29,36.5,Stage 2: Drifting
1930,0.366,53.0,-0.13,8,0.6,9.19,43.3,Stage 2: Drifting
1931,0.351,82.6,-0.77,6,5.5,10.38,77.0,Stage 3: High Risk
1932,0.209,43.9,-0.47,9,1.7,12.61,36.7,Stage 2: Drifting
1933,0.149,30.1,-0.47,11,5.1,15.24,34.6,Stage 1: Stable
1934,0.066,43.6,-0.21,5,3.7,14.6,35.3,Stage 2: Drifting
1935,0.396,70.9,-0.85,15,2.5,7.61,50.4,Stage 2: Drifting
1936,0.038,50.1,-0.45,11,3.2,14.05,37.4,Stage 2: Drifting
1937,0.288,54.8,0.03,10,0.1,13.67,43.1,Stage 2: Drifting
1938,0.403,84.5,0.4,11,0.7,7.35,43.9,Stage 2: Drifting
1939,0.189,26.8,0.47,7,0.2,15.69,19.4,Stage 1: Stable
1940,0.075,96.9,0.01,11,2.0,9.35,51.6,Stage 2: Drifting
1941,0.109,44.3,-0.54,9,7.8,12.13,59.1,Stage 2: Drifting
1942,0.232,13.6,-0.15,9,0.4,8.38,13.2,Stage 1: Stable
1943,0.312,60.6,-0.29,14,3.9,12.59,56.7,Stage 2: Drifting
1944,0.141,75.2,0.45,13,7.2,11.79,47.6,Stage 2: Drifting
1945,0.424,2.5,-0.78,9,0.1,7.43,24.2,Stage 1: Stable
1946,0.234,18.5,-0.29,7,0.4,9.7,18.7,Stage 1: Stable
1947,0.284,91.1,-0.0,8,0.3,10.5,44.7,Stage 2: Drifting
1948,0.361,98.6,0.08,16,0.6,12.51,50.7,Stage 2: Drifting
1949,0.03,66.4,-0.1,11,6.7,16.68,52.7,Stage 2: Drifting
1950,0.113,3.4,0.23,11,0.1,8.7,21.8,Stage 1: Stable
1951,0.021,68.4,0.72,11,2.3,16.3,32.3,Stage 1: Stable
1952,0.464,16.2,-0.52,16,3.1,8.93,32.1,Stage 1: Stable
1953,0.132,22.5,-0.57,9,0.8,14.45,30.8,Stage 1: Stable
1954,0.164,86.1,0.57,10,0.2,11.23,41.9,Stage 2: Drifting
1955,0.331,97.1,-0.22,18,1.0,12.13,54.2,Stage 2: Drifting
1956,0.345,50.1,0.52,15,1.0,11.05,36.5,Stage 2: Drifting
1957,0.269,47.2,0.51,11,1.0,12.15,32.1,Stage 1: Stable
1958,0.217,60.1,0.48,6,7.1,14.77,49.0,Stage 2: Drifting
1959,0.441,35.1,0.22,4,0.0,12.51,42.0,Stage 2: Drifting
1960,0.12,20.8,0.63,6,0.6,13.43,13.3,Stage 1: Stable
1961,0.43,31.0,-0.05,11,0.2,11.42,29.4,Stage 1: Stable
1962,0.629,15.1,0.35,9,1.0,7.4,24.7,Stage 1: Stable
1963,0.489,52.3,-1.0,14,0.8,14.03,57.7,Stage 2: Drifting
1964,0.382,66.3,0.75,14,1.0,13.59,39.7,Stage 2: Drifting
1965,0.265,44.9,0.47,10,1.1,9.38,31.9,Stage 1: Stable
1966,0.252,40.5,-0.21,13,3.7,12.89,41.7,Stage 2: Drifting
1967,0.327,87.2,-0.4,17,1.3,12.79,54.4,Stage 2: Drifting
1968,0.336,3.7,-1.0,7,4.0,10.26,41.3,Stage 2: Drifting
1969,0.418,98.3,-0.48,9,4.5,17.47,81.8,Stage 3: High Risk
1970,0.125,16.2,-0.44,14,0.9,10.13,19.1,Stage 1: Stable
1971,0.343,23.5,-0.47,6,1.9,12.14,33.4,Stage 1: Stable
1972,0.401,93.7,-1.0,15,0.4,7.85,59.6,Stage 2: Drifting
1973,0.283,78.1,0.21,11,2.6,9.91,55.1,Stage 2: Drifting
1974,0.231,60.3,0.3,10,0.0,5.73,22.4,Stage 1: Stable
1975,0.541,64.8,0.68,9,0.0,14.06,42.9,Stage 2: Drifting
1976,0.215,30.2,-0.4,10,5.2,11.42,36.9,Stage 2: Drifting
1977,0.576,28.2,0.05,7,0.8,11.22,40.0,Stage 2: Drifting
1978,0.369,87.7,0.74,13,1.5,12.81,35.5,Stage 2: Drifting
1979,0.224,96.9,-0.1,10,4.3,16.23,56.5,Stage 2: Drifting
1980,0.42,95.9,-0.86,6,4.3,15.76,80.7,Stage 3: High Risk
1981,0.554,59.6,-0.09,16,0.8,15.11,52.2,Stage 2: Drifting
1982,0.326,4.0,0.8,15,4.3,5.56,13.4,Stage 1: Stable
1983,0.48,91.8,-0.4,13,0.5,8.91,55.7,Stage 2: Drifting
1984,0.168,71.1,0.13,13,1.1,12.07,39.1,Stage 2: Drifting
1985,0.383,1.7,1.0,12,1.6,10.64,16.5,Stage 1: Stable
1986,0.239,32.2,0.16,15,1.0,6.01,12.8,Stage 1: Stable
1987,0.577,71.7,-0.5,13,2.7,10.06,54.1,Stage 2: Drifting
1988,0.264,98.8,-0.47,13,1.5,8.11,48.6,Stage 2: Drifting
1989,0.212,15.0,0.01,16,2.5,8.93,27.9,Stage 1: Stable
1990,0.358,69.2,1.0,8,0.2,8.24,28.4,Stage 1: Stable
1991,0.181,80.6,0.2,15,3.5,18.44,60.3,Stage 2: Drifting
1992,0.194,3.4,1.0,13,1.2,8.29,11.3,Stage 1: Stable
1993,0.343,42.9,-0.05,13,0.4,13.64,36.4,Stage 2: Drifting
1994,0.644,7.2,0.84,7,2.0,13.11,30.0,Stage 1: Stable
1995,0.136,71.3,-0.76,9,0.6,15.09,55.9,Stage 2: Drifting
1996,0.214,1.5,-0.24,8,1.4,11.02,30.2,Stage 1: Stable
1997,0.446,57.8,0.18,9,6.3,17.8,58.8,Stage 2: Drifting
1998,0.533,46.6,0.1,11,6.4,12.86,49.7,Stage 2: Drifting
1999,0.422,47.0,-0.4,11,2.0,12.63,36.9,Stage 2: Drifting
